7245,louse,[laus],n.虱
7246,lout,[laut],n.粗人
7247,loutish,['lauti?],a.粗鲁的
7248,low,[l?u],v.牛叫
7249,lowbred,['l?u'bred],a.粗野的、鲁莽的
7250,loyal,['l?i?l],a.忠诚的、忠贞的、忠心的
7251,loyalty,['l?i?lti],n.忠诚、忠心
7252,lubricant,['lu:brik?nt],n.润滑剂
7253,lubricate,['lu:brikeit;'lu:bri?keit],v.润滑
7254,lubricious,[lu:'bri??s],a.光滑的、好色的
7255,lucid,['lu:sid],a.表达清楚的、明白易懂的
7256,lucrative,['lu:kr?tiv],a.赚钱的、有利可图的
7257,lucre,['lu:k?],n.(贬)钱、利益
7258,lucubrate,['lju:kju(:)breit],v.刻苦攻读、埋头苦干
7259,ludicrous,['lu:dikr?s],a.荒唐可笑的
7260,luetic,[lju:'etik;lju'etik],a.梅毒的;传染病的
7261,lug,[l?g],n./v.拖、拉
7262,luggage,['l?gid?],n.行李、皮箱
7263,lugubrious,[lu:'gju:bri?s],a.(故意装出来的)闷闷不乐的、悲哀的
7264,lukewarm,['lu:k'w?:m],a.微温的、不热心的
7265,lull,[l?l],n.活动的暂停;v.使平静
7266,lullaby,['l?l??bai],n.摇篮曲
7267,lumbar,['l?mb?],a.腰的
7268,lumber,['l?mb?],v.蹒跚而行、笨拙地走;n.杂物;木材
7269,lumbering,['l?mb?ri?],n.采伐林木
7270,lumberjack,['l?mb?d??k],n.伐木工
7271,lumen,['lu:m?n],n.流明(光通量单位)
7272,luminary,['lu:min?ri;'lu:m??neri],n.杰出人物、名人
7273,luminescence,[?lu:m?'nesns],n.[物]发光
7274,luminosity,[?lu:m?'n?s?ti],n.光明、光辉;发光体;[物]发光度
7275,luminous,['lu:min?s;'lu:m?n?s],a.发光的;明亮的
7276,lump,[l?mp],n.一块、肿块;v.形成块状
7277,lunar,['lu:n?],a.月亮的
7278,lunatic,['lu:n?tik;'lu:n??tik],n.疯子;a.极蠢的
7279,luncheon,['l?nt??n],n.午餐;午餐会
7280,lung,[l??],n.肺
7281,lurch,[l?:t?],n.突然向前或旁边倒;v.蹒跚而行
7282,lure,[lu;lu?],n.诱惑力;v.引诱
7283,lurid,['lu:rid;'lurid],a.耀眼的;骇人听闻的
7284,lurk,[l?:k],v.潜伏、埋伏
7285,luscious,['l???s],a.美味的、肉感的
7286,lush,[l??],a.繁茂的、茂盛的;鲜美多汁的;丰富豪华的
7287,lust,[l?st],n.强烈的欲望
7288,luster,['l?st?],n.光彩、光泽;声望
7289,lustrous,['l?str?s],a.有光泽的
7290,lusty,['l?sti],a.精力充沛的
7291,luxuriant,[l?g'?u:ri?nt;l?g'?uri?nt],a.繁茂的;肥沃的
7292,luxurious,[l?g'?u:ri?s;l?g'?uri?s],a.奢侈的、豪华的
7293,luxury,['l?k??ri],n.奢侈(品)
7294,lymph,[limf],n.[医]淋巴、淋巴液;(淋巴液似的)浆、苗
7295,lymphatic,[lim'f?tik],a.无力的、迟缓的;[医](含)淋巴的;淋巴腺的
7296,lymphocyte,['limf?sait;'limf??sait],n.[解]淋巴细胞
7297,lynch,[lint?],v.私刑处死
7298,lyric,['lirik],a.抒情的;n.抒情诗;歌词
7299,lyrical,['lirik?l],a.抒情的、抒情诗的
7300,lyrically,['lirik?li],ad.抒情地
7301,lyricist,['lirisist],n.抒情诗人
7302,lyrics,,n.抒情诗、歌词
7303,lyse,[lais],v.溶解、溶化
7304,lysis,['laisis],n.[医](病的)渐退;消散;[生化]细胞溶解
7305,macabre,[m?'kɑ:b?],a.骇人的、可怖的
7306,macaque,[m?'kɑ:k],n.猕猴、恒河猴;短尾猴
7307,mace,[meis],n.权杖
7308,macerate,['m?s?reit;'m?s??reit],v.浸软;使消瘦
7309,machination,[?m?ki'nei??n],n.阴谋
7310,machinery,[m?'?i:n?ri],n.(总称)机器、机械
7311,mackintosh,['m?kint??],n.雨衣;防水胶布
7312,macrophage,['m?kr?feid?],n.[生]巨噬细胞
7313,macroscopical,[m?kr?u'sk?pikl],a.宏观的;肉眼可见的
7314,macula,['m?kjul?],n.(尤指皮肤上的)斑点
7315,macular,['m?kjul?],a.斑(点)的
7316,maculate,['m?kjuleit;'m?kju?leit],a.有斑点的
7317,maculated,['m?kjuleit;'m?kju?leit],a.有斑点的
7318,madcap,['m?dk?p;'m?d?k?p],a.轻率的、狂妄的
7319,madrigal,['m?drig?l],n.抒情短诗、情歌、合唱曲
7320,maelstrom,['meilstr?m;'meilstr?m],n.大漩涡;大混乱
7321,maestro,['maistr?u],n.艺术大师;音乐大师
7322,magenta,[m?'d?ent?],a.紫红色的;n.紫红色、紫红色的染料
7323,magic,['m?d?ik],n.魔法、魔力;魔术;a.魔术的;有魔力的
7324,magical,['m?d?ik?l],a.魔术的、不可思议的
7325,magician,[m?'d?i??n],n.魔术师
7326,magisterial,[?m?d?is'ti?ri?l],a.有权威的;威风的
7327,magistrate,['m?d?istreit],n.地方行政官、地方法官、治安官
7328,magnanimity,[?m?gn?'nimiti],n.慷慨
7329,magnanimous,[m?g'n?nim?s],a.宽宏大量的、慷慨的
7330,magnate,['m?gneit],n.财主、巨头
7331,magnesium,['m?g'ni:?i?m],n.镁
7332,magnet,['m?gnit],n.磁铁;磁体;有吸引力的人(物)
7333,magnetic,[m?g'netik],a.磁的、有磁性的;有吸引力的
7334,magnetism,['m?gnitiz?m],n.磁、磁力
7335,magnetize,['m?gnitaiz;'m?gn??taiz],vt.使磁化、吸引、诱惑
7336,magnetosphere,[m?g'ni:t?sfi?],n.磁气圈
7337,magnificence,[m?g'nifisns],n.华丽、富丽堂皇
7338,magnificent,[m?g'nifisnt],a.壮丽的、宏伟的;高尚的;丰富的
7339,magnifier,['m?gnifai?;'m?gn??fai?],n.放大镜;放大器
7340,magnify,['m?gnifai;'m?gn??fai],v.放大;赞美
7341,magniloquent,[m?g'nil?kw?nt],a.夸张的
7342,magnitude,['m?gnitju:d],n.重要;星球的光亮度;大小;巨大、广大
7343,magpie,['m?gpai;'m?g?pai],n.鹊;饶舌的人
7344,maid,[meid],n.少女、处女、女仆
7345,maiden,"['meidn;'meid?n,'meidn]",n.处女;少女;未婚女子
7346,maim,[meim],v.使残废
7347,mainland,['meinl?nd],n.大陆、本土
7348,mainspring,['meinspri?;'mein?spri?],n.(钟表的)主发条
7349,mainstream,['meinstri:m;'mein?stri:m],n.主流、主要倾向
7350,maintain,[mein'tein],v.维修、保养、维持、供养、坚持、主张、支持
7351,maintenance,['meintin?ns;'meint?n?ns],n.维持、维护
7352,maize,[meiz],n.玉米
7353,majestic,[m?'d?estik],a.雄伟的、庄严的
7354,majesty,['m?d?isti],n.威严、最高权威
7355,majority,[m?'d??riti],n.多数
7356,makeshift,['meik??ift],n./a.代用品(的);权宜之计(的)
7357,makeup,['meik?p;'meik??p],n.组成、结构;补考;化妆品
7358,maladaptive,[?m?l?'d?ptiv],a.不适应的
7359,maladroit,[?m?l?'dr?it],a.笨拙的
7360,malady,['m?l?di],n.疾病、弊病
7361,malaise,[m?'leiz],n.不适、不舒服
7362,malapropism,['m?l??pr?piz?m],n.字的误用
7363,malaria,[m?'l??ri?;m?'leri?],n.疟疾;潮湿的空气、瘴气
7364,malcontent,['m?lk?n?tent],a.不满的;n.不满分子、反抗者
7365,malediction,[?m?li'dik??n],n.诅咒
7366,malefactor,['m?lif?kt?],n.罪犯、作恶者
7367,maleficent,[m?'lefisnt;m?'lef?s?nt],a.有害的、犯罪的
7368,malevolent,[m?'lev?l?nt],a.有恶意的、恶毒的
7369,malfeasance,[m?l'fi:z?ns],n.不法行为、渎职
7370,malformation,['m?lf?:'mei??n],n.畸形、变形
7371,malfunction,[m?l'f??k??n;m?l'f????n],v.发生故障;n.故障、障碍
7372,malfunctional,,a.发生故障的
7373,malice,['m?lis],n.恶意、怨恨
7374,malicious,[m?'li??s],a.恶意的、怨毒的
7375,malign,[m?'lain],v.诽谤、中伤;a.邪恶的
7376,malignant,[m?'lign?nt],a.恶毒的、充满恨意的
7377,malinger,[m?'li?g?],v.装病以逃避工作
7378,mall,[m?:l],n.大规模购物中心
7379,malleability,[?m?li?'biliti],n.可锻性、可塑性、延展性
7380,malleable,['m?li?b?l],a.可塑的、易改变的
7381,mallet,['m?lit],n.木槌、大头锤
7382,malnutrition,[?m?lnju:'tri??n],n.营养不良
7383,malodor,[m?'l?ud?;m?l'?ud?],n.恶臭
7384,malpractice,[m?l'pr?ktis],n.玩忽职守、渎职
7385,mammal,['m?m?l],n.哺乳动物
7386,mammalian,[m?'meilj?n],a.哺乳动物的、哺乳纲的
7387,mammoth,['m?m?θ],a.巨大的;n.猛犸象
7388,manacle,['m?n?kl;'m?n?k?l],n.手铐
7389,management,['m?nid?m?nt],n.经营、管理;处理、操纵;管理部门
7390,managerial,[?m?n?'d?i?ri?l],a.经理的;管理人的;管理上的、经营上的
7391,mandate,['m?ndeit],n.命令、指令
7392,mandatory,['m?nd?t?ri],a.命令的、强迫的
7393,maneuver,[m?'nu:v?],n.(军队)调遣;策略、操纵;vt.(敏捷地)操纵;(用策略)调动
7394,mange,[meind?],n.[兽医]兽疥癣、家畜疥
7395,mangle,['m??gl;'m??g?l],v.毁损;撕成碎片、压碎
7396,mangy,['meind?i],a.(兽)患疥癣的、污秽的
7397,mania,['meini?],n.癫狂;狂热
7398,manifest,['m?nifest;'m?n??fest],a.显然的;明白的;v.证明;n.旅客名单、载货清单
7399,manifestation,[?m?nifes'tei??n],n.表现、显示
7400,manifesto,[?m?ni'fest?u],n.宣言、声明
7401,manifold,['m?nif?uld;'m?n??f?uld],a.繁多的;多种的
7402,manipulate,[m?'nipjuleit],v.操纵;操作;利用
7403,manipulative,[m?'nipjuleitiv],a.操纵别人的、老于世故的
7404,manner,['m?n?],n.方式;举止;(pl.)风度、礼貌;规矩;风俗
7405,mannered,['m?n?d],a.做作的
7406,mannerism,['m?n?rizm;'m?n?riz?m],n.特殊习惯、怪癖
7407,manoeuvre/maneuver,[m?'nu:v?],v. 演习 运动 巧妙地引导某人(物)
7408,manometer,[m?'n?mit?;m?'n?m?t?],n.压力计;血压计
7409,mansion,['m?n??n],n.公馆;大厦
7410,mantle,['m?ntl],n.披风、斗篷;地幔;覆盖物;v.覆盖
7411,manual,['m?nju?l],n.手册;a.人工的、手动的
7412,manually,['m?nju?li],ad.用手
7413,manufacture,[?m?nju'f?kt??],v.生产;n.制造、制造业;产品
7414,manumit,[?m?nju'mit;?m?nj?'mit],v.解放(奴隶)
7415,manure,[m?'nju?],n.粪肥;v.给...施肥
7416,manuscript,['m?njuskript],n.手稿;手抄本
7417,map,[m?p],vt.绘制...的地图
7418,maple,['meipl],n.枫树
7419,mar,[mɑ:],v.破坏、损伤
7420,maraud,[m?'r?:d],v.抢劫、掠夺
7421,marble,['mɑ:bl],n.大理石
7422,marbled,['mɑ:b?ld],a.有大理石花纹的、肥瘦混合的
7423,march,[mɑ:t?],v.齐步前进;v/n.前进;进行;行军
7424,mare,[mer],n.母马、母驴
7425,margarine,[?mɑ:d??'ri:n],n.人造黄油
7426,margin,['mɑ:d?in],n.页边空白、边缘;[商]成本与售价的差额、赚头
7427,marginal,['mɑ:d?in?l],a.界限的、勉强够格的;很少的
7428,marijuana,[?mɑ:ri'wɑ:n?],n.大麻;大麻中的毒质
7429,marine,[m?'ri:n],a.海的;海中的;航海的
7430,mariner,['m?rin?],n.水手、海员
7431,marionette,[?m?ri?'net],n.木偶
7432,marital,['m?ritl],a.婚姻的
7433,maritime,['m?ritaim],a.沿海的;海上的
7434,marked,[mɑ:kt],a.明显的;被监视的
7435,markedly,['mɑ:kidli],ad.显著地、明显地
7436,maroon,[m?'ru:n],n./a.栗色(的)
7437,marrow,['m?r?u],n.骨髓;精华
7438,marrow cavity,,n.骨髓腔
7439,marsh,[mɑ:?],n.沼泽地、湿地
7440,marshal,['mɑ:??l],v.整理、安排、设置;n.元帅
7441,marshy,['mɑ:?i],a.沼泽般的、湿软的
7442,marsupial,[mɑ:'su:pi?l;mɑ:'sju:pi?l],n./a.有袋动物(的)
7443,martial,['mɑ:??l],a.战争的、军事的
7444,martyr,['mɑ:t?],n.烈士、殉道者
7445,marvel,['mɑ:v?l],v.对...感到惊异;n.奇迹
7446,marvelous,['mɑ:vil?s;'mɑ:v?l?s],a.不可思议的;了不起的
7447,Marxism,['mɑ:ksiz?m],n.马克思主义
7448,Marxist,['mɑ:ksist],n.马克思主义者
7449,masculine,['m?skjulin;'m?skj?lin],a.男性的;男子气概的;n.阳性;阳性词
7450,masculinity,[?m?skju'liniti],n.男性(气概)
7451,mash,[m??],v.捣成糊状
7452,mask,[mɑ:sk],n.假面具;v.隐藏(感情)、掩饰
7453,mason,['meisn;'meis?n],n.泥瓦匠、石匠
7454,masonry,['meisnri;'meis?nri],n.石工术;石匠职业
7455,masquerade,[?m?sk?'reid],n.化装舞会;v.伪装
7456,mass,[m?s],n.大量、众多;团、块;(pl.)群众、民众;质量
7457,massacre,['m?s?k?],n.大屠杀
7458,massage,['m?sɑ:?;m?'sɑ:?;m?'sɑ:?],n.按摩、推拿;v.按摩、推拿
7459,massive,['m?siv],a.巨大的、厚重的
7460,mast,[mɑ:st],n.船桅、旗杆
7461,master,['mɑ:st?;'m?st?r],n.男主人;师傅;硕士;v.精通、控制;a.主要的
7462,mastermind,['mɑ:st?maind],n.策划、设计者
7463,masterpiece,['mɑ:st?pi:s;'mɑ:st??pi:s],n.杰作、名著
7464,mastery,['m?st?ri],n.控制;统治;优势;优胜;掌握、精通
7465,masticate,['m?stikeit;'m?st??keit],v.咀嚼;把...磨成浆
7466,mat,[m?t],n.席子;垫子;地席;v.铺上垫子
7467,matador,['m?t?d?:;'m?t?d?ur],n.斗牛士
7468,matching,['m?t?i?],a.(尤指颜色或外表)相配的、一致的
7469,matchless,['m?t?lis],a.无可匹敌的
7470,matchstick,['m?t?stik;'m?t??stik],n.火柴杆
7471,mate,[meit],n.伙伴;配偶;v.交配
7472,materialize,[m?'ti?ri?laiz;m?'tiri?l?aiz],v.赋予形体、使具体化;实现
7473,maternal,[m?'t?:nl;m?'t?:n?l],a.母性的
7474,maternity,[m?'t?:niti;m?'t?:n?ti],n.母性;产科医院;怀孕
7475,mathematical,[?m?θ?'m?tikl],a.数学的;数学上的
7476,mathematics,[?m?θi'm?tiks],n.数学
7477,matriarchy,['meitriɑ:ki;'meitri?ɑ:ki],n.母权制、妇女统治
7478,matriculate,[m?'trikjuleit;m?'trikj??leit],v.录取
7479,matrix,['meitriks],n.模子;矩阵
7480,matron,['meitr?n],n.护士长;女总管;总干事
7481,matte,[m?t],a.无光泽的
7482,mattress,['m?tris],n.床垫
7483,maturate,['m?t?ureit;'m?t?u?reit],v.成熟;化脓
7484,mature,[m?'tju?],a.成熟的;深思熟虑的;v.(使)成熟
7485,maudlin,['m?:dlin],a.感情脆弱的、爱哭的
7486,maul,[m?:l],v.撕裂皮肉、伤害
7487,maunder,['m?:nd?],v.胡扯、游荡
7488,mauve,[m?uv],a.淡紫色的
7489,maven,['meiv?n],n.专家、内行
7490,maverick,['m?v?rik],n.想法与众不同的人
7491,mawkish,['m?:ki?],a.自作多情的;淡而无味的、令人作呕的
7492,maxim,['m?ksim],n.格言、普遍真理
7493,maximal,['m?ks?m?l],a.最大的、最高的;最带总括性的
7494,maximize,['m?ksimaiz],v.使增至最大限度
7495,maximum,['m?ksim?m],n.最大量;最高点;顶点;极限a.最大的、最高的
7496,mayhem,['meihem],n.严重伤害罪
7497,mayor,['m?],n.市长
7498,maze,[meiz],n.迷宫;v.使迷惑
7499,meadow,['med?u],n.草地;牧草地
7500,meager,['mi:g?],a.贫乏的;瘦削的
7501,mealy,['mi:li],a.粉状的、肤色不健康的、苍白的
7502,mealymouthed,['mil?'maued],a.不坦率的
7503,mean,[mi:n],a.卑贱的、吝啬的
7504,meander,[mi'?nd?],v.蜿蜒而流;漫步
7505,meaningful,meaningful,a.意味深长的
7506,meantime,['mi:n'taim],n.(meanwhile)其间、其时 ad.同时、当时
7507,measles,['mi:zlz],n.[用作单或复][医]麻疹
7508,measly,['mi:zli],a.患麻疹的;小得可怜的
7509,measured,['me??d],a.精确的;慎重的
7510,measures,['me??z],n.措施、方法
7511,mechanic,[mi'k?nik;m?'k?nik],n.技工、机修工
7512,mechanical,[mi'k?nik?l;m?'k?nik?l],a.机械的、机械制造的;机械似的、呆板的、体力的
7513,mechanics,[mi'k?niks;m?'k?niks],n.力学
7514,mechanism,['mek?niz?m;'mek??niz?m],n.结构、机制
7515,mechanized,['mek?naizd],a.机械化的
7516,medal,['medl;'med?l],n.奖章、勋章、纪念章
7517,meddle,['medl;'med?l],v.干涉、干预
7518,meddlesome,['medls?m;'med?ls?m],a.爱管闲事的
7519,media,['mi:di?],n.媒体
7520,median,['mi:di?n],a.中央的、当中的;n.中部;中线;中值
7521,mediate,['mi:dieit;'mi:di?eit],v.调停
7522,mediator,['mi:dieit?],n.调停者
7523,medicare,['medik??;'medi?k??],n.医疗照顾方案/项目
7524,medicate,['medikeit;'medi?keit],v.用药医治、加入药物
7525,medication,[?medi'kei??n],n.药疗法、药物处理;药物;药剂
7526,medicinal,[me'disinl;m?'dis?n?l],a.药的;药用的;治疗的
7527,medico-athletics,['medik?u;'medi?k?u],n.医疗体育
7528,medico-legal,,a.法医学的
7529,medieval,[medi'i:v?l;?midi'i:v?l],a.中世纪的、中古的
7530,mediocrity,[?mi:di'?kriti;?mi:di'?kr?ti],n.平庸、碌碌无为
7531,meditate,['mediteit;'med??teit],v.(宗教上的)沉思、反省
7532,Mediterranean,[?medit?'reinj?n],n./a.地中海(的)
7533,medium,['mi:di?m],n.媒介;(细菌等的)生存环境
7534,medley,['medli],n.混合歌曲;混杂;各种各样的集团
7535,medulla,[mi'd?l?],n.髓(质)
7536,meek,[mi:k],a.温顺的、顺服的
7537,meet,[mi:t],a.合适的
7538,megalithic,[?meg?'liθik],a.巨石制的、有巨石物征的
7539,megalomania,['meg?l?'meinj?],n.自大狂
7540,melancholy,['mel?nk?li;'mel?n'k?li],a.忧郁的;令人悲伤的
7541,melanin,['mel?nin],n.黑(色)素
7542,meld,[meld],v.(使)混合、(使)合并
7543,melee,[mei'lei],n.混战
7544,meliorism,['mi:lj?riz?m],n.世界改良论、社会向善论(认为社会具有变得更好的内在倾向)
7545,mellifluous,[m?'liflu?s],a.(音乐等)柔美流畅的
7546,melodic,[m?'l?dik],a.有旋律的、调子美妙的
7547,melodious,[mi'l?udi?s;m?'l?udi?s],a.旋律优美的、悦耳的
7548,melodrama,['mel??drɑ:m?],n.情节剧;音乐戏剧
7549,melody,['mel?di],n.悦耳的音调
7550,melon,['mel?n],n.甜瓜
7551,melt,[melt],v.(使)融化、(使)熔化
7552,membrane,['membrein],n.薄膜;膜
7553,memento,[mi'ment?u],n.纪念品
7554,memo,['mem?u],n.备忘录
7555,memoir,['memwɑ:],n.回忆录、自传;记事录
7556,memorable,['mem?r?bl;'mem?r?b?l],a.难忘的
7557,memorandum,[?mem?'r?nd?m],n.备忘录
7558,memorial,[mi'm?:ri?l],n.纪念碑、纪念物;a.纪念的、悼念的
7559,memorize,['mem?raiz;'mem??raiz],vt.纪念;记住;记录
7560,memory,['mem?ri],n.记忆、记忆力;回忆
7561,menace,['menis],n./v.威胁、恐吓
7562,menagerie,[mi'n?d??ri;m?'n?d??ri],n.兽群、动物园
7563,mend,[mend],v.修改、改进
7564,mendacious,[men'dei??s],a.不真的;撒谎的
7565,mendicant,['mendik?nt],a.行乞的;n.乞丐
7566,menial,['mi:ni?l;'mini?l],a.仆人的、卑微的;n.家仆
7567,meningitis,[?menin'd?aitis],n.脑(脊)膜炎
7568,menstrual,['menstru?l],a.月经的;每月一次的
7569,mental,['mentl],a.思想的、精神的;智力的、脑力的
7570,menthol,['menθ?ul],n.薄荷醇
7571,mention,['men??n],vt.提及;说起
7572,mentor,['ment?],n.导师
7573,menu,['menju:],n.菜单;选择单
7574,mercantile,['m?:k?n?tail],a.贸易的、商业的
7575,mercenary,['m?:sineri;'m?:s?n?eri],a.惟利是图的;n.雇佣兵
7576,merchandise,['m?:t??ndaiz],n.商品
7577,merchant,['m?:t??nt],n.商人
7578,mercurial,[m?:'kju?ri?l;m?:'kjuri?l],a.善变的;活泼的
7579,mercury,['m?:kjuri],n.汞、水银
7580,mercy,['m?:si],n.仁慈;怜悯;宽恕
7581,mere,[mi?],a.纯粹的;仅仅、只不过
7582,merely,['mi?li],ad.仅仅、只不过
7583,meretricious,[?meri'tri??s;?mer?'tri??s],a.华而不实的、俗艳的
7584,meretrix,['meritriks],n.娼妓
7585,merge,[m?:d?],v.(使)合并、(使)融合
7586,merger,[m?:d??],n.合并
7587,meridian,[m?'ridi?n],n.子午线
7588,merit,['merit],v.值得;n.优点、价值
7589,merited,['meritid],a.该得的、理所当然的
7590,meritorious,[?meri't?ri:?s;?m?ri't?ri?s],a.值得赞赏的
7591,mermaid,['m?:meid;'m?:?meid],n.美人鱼
7592,merry,['meri],a.欢乐的、兴高采烈的
7593,mesa,['meis?],n.高台地、平顶山
7594,mesh,[me?],v.用网捕捉;齿合;n.网孔;啮合
7595,mesmerism,['mesm??riz?m],n.催眠术、催眠状态
7596,mesmerize,['mesm?raiz],v.对...催眠;迷住
7597,mess,[mes],n.混乱、混杂;脏乱;v.弄糟;弄乱;妨碍
7598,message,['mesid?],n.消息、信息、通讯、启示、教训、广告词、预言
7599,messy,['mesi],a.肮脏的;凌乱的
7600,metabolic,[?met?'b?lik],a.新陈代谢的
7601,metabolism,[me't?b?liz?m],n.新陈代谢
7602,metabolize,[me't?b?laiz],v.(使)产生代谢变化
7603,metallic,[mi't?lik],a.金属的;金属制的;含金属的;产金属的;像金属的
7604,metallurgical,[?met?'l?:d?ikl],a.冶金的、冶金学的
7605,metallurgy,[me't?l?d?i],n.冶金
7606,metamorphose,[met?'m?:f?uz],v.变形
7607,metaphor,['met?f?],n.隐喻、暗喻
7608,metaphysics,[?met?'fiziks],n.形而上学、玄学
7609,metastasis,[mi't?st?sis],n.转移;转移灶;转移瘤
7610,mete,[mi:t],v.给予、分配;测量;n.边界
7611,meteor,['mi:ti?],n.大气现象;流星
7612,meteoric,[mi:ti'?rik],a.流星的;昙花一现的
7613,meteorite,['mi:ti?r?ait],n.陨星、陨石
7614,meteorologist,[?mi:tj?'r?l?d?ist],n.气象学者
7615,meteorology,[?mi:tj?'r?l?d?i],n.气象学
7616,methane,['meθein],n.甲烷、沼气
7617,methodical,[m?'θ?dik?l],a.细心的、有条不紊的
7618,methodically,[mi'θ?dik?li],ad.有条理地;井然地
7619,methodology,[?meθ?'d?l?d?i],n.方法论、方法学;(某一学科的)一套方法
7620,meticulous,[mi'tikjul?s],a.过度重视细节的(极度或过分关心细节的)
7621,metric,['metrik],a.米制的、公制的
7622,metrical,['metrikl],a.测量的;韵律的
7623,metropolis,[mi'tr?p?lis],n.大城市
7624,metropolitan,[?metr?'p?lit?n],a.大都市的、首都的
7625,mettle,['metl],n.勇气、斗志
7626,mettlesome,['metls?m],a.精神抖擞的
7627,miasma,[mi'?zm?],n.瘴气;不健康的环境或影响
7628,microbe,['maikr?ub],n.微生物
7629,microbiology,['maikr?ubai'?l?d?i],n.微生物学
7630,microcosm,['maikr?k?z?m],n.微观世界
7631,microfilm,['maikr?film],n.缩微胶卷;缩微照片;v.用缩微法拍摄
7632,microorganism,[?maikr?u'?:g?niz?m],n.微生物、细菌
7633,microphone,['maikr?f?un],n.话筒、扩音器
7634,microscope,['maikr?sk?up],n.显微镜
7635,microscopic,['maikr?'sk?pik],a.极小的;显微镜的
7636,microwave,['maikr?uweiv],n.微波(炉)
7637,mid point,,n.中点
7638,middling,['midli?],a.中等的、普通的、二流的;n.中级品
7639,midget,['mid?it],n.侏儒
7640,midst,[midst],n.中部、中间
7641,mien,[mi:n],n.风采、态度
7642,miff,[mif],n.小争吵
7643,mighty,['maiti],a.(力量、技能、体力或威力)强有力的、强大的
7644,migraine,['maigrein],n.[法][医]周期性偏头痛
7645,migrant,['maigr?nt],n.候鸟;移民
7646,migrate,['maigreit],vi.移动、迁徙
7647,migration,[mai'grei??n],n.定期迁移;迁居
7648,migratory,['maigr?t?ri],a.迁移的、流浪的
7649,mild,[maild],a.温暖的、暖和的;温和的;温柔的;(烟、酒)味淡的
7650,milestone,['mailst?un],n.里程碑;转折点
7651,milieu,[mi:'lj?],n.(个人所处的)社会环境;;出身背景
7652,militant,['milit?nt],a.好战的、好暴力的;n.斗士
7653,military,['milit?ri],a.军队的;军事的;军用的
7654,militate,['militeit],vi.(指证据﹑事实等)有巨大作用或影响(以防止某事物)
7655,militia,[mi'li??],n.民兵
7656,milk,[milk],v.榨取
7657,mill,[mil],n.磨坊;压榨机;制造厂;v.碾磨
7658,millennia,[mi'leni?],n.(millenium的复数)一千年、千年纪念
7659,millennium,[mi'leni?m],n.一千年;(未来的)太平盛世
7660,millinery,millinery,n.女帽及其装饰物
7661,millionaire,[?milj?n'??],n.百万富翁
7662,mime,[maim],n.哑剧表演;哑剧(演员);vt.模拟、模仿
7663,mimetic,[mi'metik],a.模仿的、(生物)拟态的
7664,mimic,['mimik],v.模仿、戏弄;n.模仿他人言行的人
7665,mimicry,['mimikri],n.(生物)拟态;模仿
7666,minaret,[?min?'ret],n.清真寺的尖塔
7667,minatory,['min?t?ri],a.威胁的、恫吓的
7668,mince,[mins],v.切碎;小步走路
7669,mincing,['minsi?],a.矫饰的、装腔作势的、装模作样的
7670,mine shaft,[main][?ɑ:ft],n.井筒、竖井
7671,mingle,['mi?gl],v.混合
7672,mingling,['mi?gl],a.混合的
7673,miniature,['mini?t??],n.小画像;缩影;a.微型的、缩小的
7674,minibus,['minib?s],n.小型公共汽车
7675,minimal,['min?m?l],a.最小的、最少的
7676,minimalist,['min?m?list],n.最低限要求者
7677,minimize,['minimaiz],v.(将其总数、范围、尺寸或程度)减至最低数量或程度
7678,minimum,['minim?m],a.最小的、最低的;n.最小值、最小化
7679,minion,['minj?n],n.奴才、低下之人
7680,minister,['minist?],n.部长;大臣;牧师;v.伺候、照顾(to)
7681,ministry,['ministri],n.(政府的)部;牧师
7682,minnow,['min?u],n.鲦鱼、小淡水鱼
7683,minor,['main?],a.较小的;较少的;较次要的;n.兼修学科;v.兼修(in)
7684,minority,[mai'n?:riti],n.少数;少数民族
7685,mint,[mint],n.大量;巨额;v.铸造(钱币);n.薄荷
7686,minuet,[?minju'et],n.小步舞
7687,minus,['main?s],a.减去的;负的;prep.减(去);n.减号、负号;负数、负量
7688,minuscule,['min?skju:l],a.极小的
7689,minute,['minit],a.微细的、微小的;详细的;精密的
7690,minutes,['minits],n.会议记录
7691,minutia,[mai'nju:?i?],n.细枝末节、细节
7692,minutiae,[mai'nju:?ii:],n.(名词minutia的复数形式)微小的细节
7693,miracle,['mir?kl],n.奇事、奇迹
7694,miraculous,[mi'r?kjul?s],a.奇迹的、不可思议的
7695,mirage,[mi'rɑ:?],n.幻影、海市蜃楼
7696,mire,[mai?],n.泥沼;困境;v.使...陷入困境
7697,mirth,[m?:θ],n.欢乐、欢笑
7698,misadventure,['mis?d'vent??],n.不幸、灾难
7699,misanthrope,['miz?nθr?up],n.愤世嫉俗者
7700,misbirth,['mis'b?:θ],n.堕胎;流产
7701,miscarriage,[mis'k?rid?],n.失败;误投;小产;流产;堕胎
7702,miscellany,[mi'sel?ni],n.混合物
7703,mischief,['mist?if],n.损害、伤害、危害;恶作剧、胡闹;灾祸
7704,mischievous,['mist?iv?s],a.淘气的;有害处的
7705,misconception,['misk?n'sep??n],n.误解
7706,miscreant,['miskri?nt],n.恶棍、歹徒
7707,miser,['maiz?],n.守财奴、吝啬鬼
7708,miserable,['miz?r?bl],a.痛苦的、悲惨的、可怜的
